// Data mode  : Full
// Data quality  : High
// Acceleration sensor's range  : 2g
// Gyroscope sensor's range  : 2000dps
//
//ARTIFACT,NUM,DATE,ACC_X,ACC_Y,ACC_Z,GYRO_X,GYRO_Y,GYRO_Z,EOG_L,EOG_R,EOG_H,EOG_V
,2771,2017-08-16 15:45:52.07,1495,-397,-15398,-286,72,-114,722,-785,1507,31
,2772,2017-08-16 15:45:52.08,1267,-912,-16674,-294,182,-123,756,-815,1571,29
,2773,2017-08-16 15:45:52.09,1128,-1220,-18437,-252,137,-125,749,-805,1554,28
,2774,2017-08-16 15:45:52.10,1429,-1115,-18962,-188,11,-122,777,-816,1593,19
,2775,2017-08-16 15:45:52.11,1267,-904,-19009,-175,21,-122,753,-795,1548,21
,2776,2017-08-16 15:45:52.12,931,-841,-18628,-204,39,-126,755,-802,1557,23
,2777,2017-08-16 15:45:52.13,915,-754,-18168,-205,-14,-117,696,-752,1448,28
,2778,2017-08-16 15:45:52.14,1150,-426,-18558,-245,64,-118,723,-770,1493,23
,2779,2017-08-16 15:45:52.15,1066,-1133,-19105,-304,111,-118,740,-803,1543,31
,2780,2017-08-16 15:45:52.16,1031,-1516,-20363,-281,64,-110,775,-847,1622,36
,2781,2017-08-16 15:45:52.17,924,-1611,-20965,-223,-42,-94,747,-848,1595,50
,2782,2017-08-16 15:45:52.18,777,-1617,-20250,-175,-113,-80,766,-857,1623,45
,2783,2017-08-16 15:45:52.19,917,-1617,-18951,-96,-196,-58,742,-815,1557,36
,2784,2017-08-16 15:45:52.20,933,-1185,-18258,-67,-120,-41,763,-806,1569,21
,2785,2017-08-16 15:45:52.21,750,-1350,-18263,-98,-4,-31,750,-801,1551,25
,2786,2017-08-16 15:45:52.22,788,-1628,-18619,-87,60,-20,763,-821,1584,29
,2787,2017-08-16 15:45:52.23,766,-1747,-18873,-37,75,2,696,-757,1453,30
,2788,2017-08-16 15:45:52.24,743,-2058,-18952,-2,69,22,726,-763,1489,18
,2789,2017-08-16 15:45:52.25,811,-2079,-18906,49,27,41,745,-787,1532,21
,2790,2017-08-16 15:45:52.26,999,-1860,-18104,113,-12,51,785,-829,1614,22
,2791,2017-08-16 15:45:52.27,1329,-1751,-17255,138,28,49,739,-790,1529,25
,2792,2017-08-16 15:45:52.28,1328,-1964,-17117,145,150,36,742,-788,1530,23
,2793,2017-08-16 15:45:52.29,1325,-2020,-17048,150,241,22,728,-793,1521,32
,2794,2017-08-16 15:45:52.30,1213,-2234,-17143,197,208,11,769,-834,1603,32
,2795,2017-08-16 15:45:52.31,1365,-2262,-16953,251,156,6,756,-831,1587,37
,2796,2017-08-16 15:45:52.32,1645,-2086,-16649,295,88,-3,781,-841,1622,30
,2797,2017-08-16 15:45:52.33,1583,-1768,-16461,276,137,-24,716,-768,1484,26
,2798,2017-08-16 15:45:52.34,1767,-1781,-16449,228,155,-46,744,-761,1505,8
,2799,2017-08-16 15:45:52.35,1561,-1761,-16255,190,155,-63,757,-775,1532,9
,2800,2017-08-16 15:45:52.36,1597,-1765,-15768,165,113,-78,806,-821,1627,7
,2801,2017-08-16 15:45:52.37,1657,-1582,-15512,135,103,-89,772,-823,1595,25
,2802,2017-08-16 15:45:52.38,1650,-1519,-15502,96,111,-99,781,-832,1613,25
,2803,2017-08-16 15:45:52.39,1535,-1491,-15285,62,90,-106,752,-824,1576,36
,2804,2017-08-16 15:45:52.40,1474,-1419,-15108,38,48,-107,768,-836,1604,34
,2805,2017-08-16 15:45:52.41,1469,-1396,-14718,13,43,-104,755,-823,1578,34
,2806,2017-08-16 15:45:52.42,1418,-1492,-14525,-12,29,-93,764,-827,1591,31
,2807,2017-08-16 15:45:52.43,1574,-1264,-14588,-35,31,-84,692,-759,1451,33
,2808,2017-08-16 15:45:52.44,1368,-1247,-14906,-71,53,-74,703,-755,1458,26
,2809,2017-08-16 15:45:52.45,1197,-1411,-15019,-98,38,-60,714,-768,1482,27
,2810,2017-08-16 15:45:52.46,1250,-1431,-14989,-99,6,-41,741,-804,1545,31
,2811,2017-08-16 15:45:52.47,1227,-1318,-14935,-103,-11,-22,713,-797,1510,42
,2812,2017-08-16 15:45:52.48,1265,-1171,-14872,-115,-10,-6,739,-811,1550,36
,2813,2017-08-16 15:45:52.49,1186,-1111,-15113,-117,12,5,731,-783,1514,26
,2814,2017-08-16 15:45:52.50,1177,-1107,-15391,-118,26,6,768,-798,1566,15
,2815,2017-08-16 15:45:52.51,1298,-1002,-15225,-103,47,5,761,-798,1559,18
,2816,2017-08-16 15:45:52.52,1369,-944,-15228,-85,91,-1,784,-822,1606,19
,2817,2017-08-16 15:45:52.53,1481,-1007,-15273,-61,118,-14,772,-815,1587,21
,2818,2017-08-16 15:45:52.54,1622,-1074,-15865,-7,87,-32,800,-831,1631,15
,2819,2017-08-16 15:45:52.55,1567,-994,-16114,27,87,-49,774,-827,1601,26
,2820,2017-08-16 15:45:52.56,1554,-1344,-16202,61,75,-59,780,-838,1618,29
,2821,2017-08-16 15:45:52.57,1370,-1319,-16192,89,89,-63,749,-802,1551,26
,2822,2017-08-16 15:45:52.58,1264,-1540,-16336,113,45,-56,780,-804,1584,12
,2823,2017-08-16 15:45:52.59,1123,-1791,-16194,138,10,-41,758,-800,1558,21
,2824,2017-08-16 15:45:52.60,1295,-1906,-16184,160,-23,-18,761,-817,1578,28
,2825,2017-08-16 15:45:52.61,1112,-2016,-16078,156,7,3,745,-813,1558,34
,2826,2017-08-16 15:45:52.62,1025,-2099,-15943,168,-27,28,770,-826,1596,28
,2827,2017-08-16 15:45:52.63,941,-1882,-16007,171,-32,44,679,-727,1406,24
,2828,2017-08-16 15:45:52.64,1069,-1809,-15689,154,-22,55,696,-710,1406,7
,2829,2017-08-16 15:45:52.65,1129,-1734,-15455,130,17,61,732,-759,1491,13
,2830,2017-08-16 15:45:52.66,1128,-1589,-15599,101,76,54,785,-822,1607,18
,2831,2017-08-16 15:45:52.67,1109,-1442,-15921,69,99,47,766,-829,1595,31
,2832,2017-08-16 15:45:52.68,1005,-1301,-16105,47,81,34,776,-836,1612,30
,2833,2017-08-16 15:45:52.69,1058,-1194,-16187,28,74,17,763,-817,1580,27
,2834,2017-08-16 15:45:52.70,1139,-1195,-16301,3,96,2,783,-825,1608,21
,2835,2017-08-16 15:45:52.71,1336,-1225,-16444,-5,82,-21,761,-810,1571,24
,2836,2017-08-16 15:45:52.72,1382,-1228,-16699,-7,73,-37,770,-824,1594,27
,2837,2017-08-16 15:45:52.73,1469,-1385,-17004,-1,66,-54,750,-816,1566,33
,2838,2017-08-16 15:45:52.74,1513,-1470,-17127,3,96,-71,755,-827,1582,36
,2839,2017-08-16 15:45:52.75,1634,-1667,-16841,11,128,-87,747,-812,1559,32
,2840,2017-08-16 15:45:52.76,1731,-1722,-16785,32,137,-92,773,-821,1594,24
,2841,2017-08-16 15:45:52.77,1755,-1747,-17026,60,121,-96,748,-797,1545,24
,2842,2017-08-16 15:45:52.78,1796,-1639,-17077,76,115,-98,749,-806,1555,28
,2843,2017-08-16 15:45:52.79,2025,-1635,-17271,81,121,-104,704,-762,1466,29
,2844,2017-08-16 15:45:52.80,2007,-1562,-17397,78,132,-110,715,-758,1473,21
,2845,2017-08-16 15:45:52.81,2027,-1494,-17185,66,133,-117,712,-760,1472,24
,2846,2017-08-16 15:45:52.82,2094,-1498,-17036,54,121,-120,757,-806,1563,24
,2847,2017-08-16 15:45:52.83,1989,-1562,-17325,41,107,-120,736,-787,1523,25
,2848,2017-08-16 15:45:52.84,2179,-1651,-17229,39,70,-116,757,-794,1551,18
,2849,2017-08-16 15:45:52.85,2076,-1725,-17091,35,63,-107,749,-798,1547,24
,2850,2017-08-16 15:45:52.86,2076,-1768,-16826,32,65,-99,760,-824,1584,32
,2851,2017-08-16 15:45:52.87,2137,-1811,-16420,43,45,-85,729,-822,1551,46
,2852,2017-08-16 15:45:52.88,2049,-1876,-16006,58,48,-71,756,-833,1589,38
,2853,2017-08-16 15:45:52.89,2055,-2157,-15823,86,41,-53,740,-797,1537,28
,2854,2017-08-16 15:45:52.90,2088,-2201,-15990,127,44,-37,754,-788,1542,17
,2855,2017-08-16 15:45:52.91,2117,-2302,-16196,151,69,-22,728,-769,1497,20
,2856,2017-08-16 15:45:52.92,2070,-2444,-16477,167,87,-10,728,-776,1504,24
,2857,2017-08-16 15:45:52.93,2095,-2600,-16799,184,79,1,664,-725,1389,30
,2858,2017-08-16 15:45:52.94,2189,-2497,-16618,185,73,14,698,-744,1442,23
,2859,2017-08-16 15:45:52.95,2063,-2475,-16247,170,93,23,718,-775,1493,28
,2860,2017-08-16 15:45:52.96,2075,-2524,-16164,161,80,29,753,-824,1577,35
,2861,2017-08-16 15:45:52.97,1976,-2370,-16123,161,62,37,721,-812,1533,45
,2862,2017-08-16 15:45:52.98,2016,-2288,-16129,153,53,37,725,-802,1527,38
,2863,2017-08-16 15:45:52.99,1936,-2281,-15985,144,49,37,689,-754,1443,32
,2864,2017-08-16 15:45:53.00,2116,-2133,-15753,145,47,34,704,-751,1455,23
,2865,2017-08-16 15:45:53.01,2188,-2094,-15847,136,54,26,687,-755,1442,34
,2866,2017-08-16 15:45:53.02,2074,-2159,-15981,125,51,17,718,-787,1505,34
,2867,2017-08-16 15:45:53.03,1975,-2136,-16131,117,34,15,710,-791,1501,40
,2868,2017-08-16 15:45:53.04,1981,-2195,-16275,101,16,9,733,-805,1538,36
,2869,2017-08-16 15:45:53.05,1841,-2118,-16447,78,11,6,724,-801,1525,38
,2870,2017-08-16 15:45:53.06,2018,-2030,-16456,55,-25,3,733,-811,1544,39
,2871,2017-08-16 15:45:53.07,1991,-1934,-16498,31,-53,0,718,-799,1517,40
,2872,2017-08-16 15:45:53.08,2123,-1851,-16406,3,-72,-4,747,-809,1556,31
,2873,2017-08-16 15:45:53.09,2090,-1910,-16436,-22,-58,-13,690,-755,1445,32
,2874,2017-08-16 15:45:53.10,2105,-1924,-16379,-36,-68,-18,706,-742,1448,18
,2875,2017-08-16 15:45:53.11,1992,-1954,-16462,-43,-58,-23,707,-757,1464,25
,2876,2017-08-16 15:45:53.12,1995,-2055,-16315,-31,-84,-23,758,-799,1557,20
,2877,2017-08-16 15:45:53.13,2165,-2157,-16147,0,-116,-19,736,-779,1515,21
,2878,2017-08-16 15:45:53.14,2215,-2121,-15957,28,-111,-14,783,-784,1567,0
,2879,2017-08-16 15:45:53.15,2173,-2165,-15947,33,-84,-6,771,-796,1567,12
,2880,2017-08-16 15:45:53.16,2060,-2283,-16282,38,-59,14,795,-826,1621,15
,2881,2017-08-16 15:45:53.17,2118,-2327,-16305,47,-71,29,780,-832,1612,26
,2882,2017-08-16 15:45:53.18,1996,-2405,-16225,51,-79,45,796,-842,1638,23
,2883,2017-08-16 15:45:53.19,2083,-2321,-16463,51,-71,59,750,-820,1570,35
,2884,2017-08-16 15:45:53.20,1875,-2320,-16853,39,-47,72,768,-828,1596,30
,2885,2017-08-16 15:45:53.21,1851,-2436,-16807,38,-76,87,752,-812,1564,30
,2886,2017-08-16 15:45:53.22,1730,-2433,-16636,51,-91,99,751,-816,1567,32
,2887,2017-08-16 15:45:53.23,1822,-2281,-16454,60,-107,115,741,-790,1531,24
,2888,2017-08-16 15:45:53.24,1752,-2204,-16381,54,-70,122,749,-796,1545,23
,2889,2017-08-16 15:45:53.25,1588,-2198,-16234,50,-52,124,739,-792,1531,26
,2890,2017-08-16 15:45:53.26,1660,-2153,-16006,70,-91,128,756,-798,1554,21
,2891,2017-08-16 15:45:53.27,1747,-2040,-16084,79,-80,129,733,-778,1511,22
,2892,2017-08-16 15:45:53.28,1758,-2130,-16434,74,-51,123,749,-787,1536,19
,2893,2017-08-16 15:45:53.29,1609,-2169,-16734,62,-15,116,740,-795,1535,27
,2894,2017-08-16 15:45:53.30,1493,-2351,-16621,66,-53,113,754,-815,1569,30
,2895,2017-08-16 15:45:53.31,1674,-2427,-16487,78,-77,115,737,-808,1545,35
,2896,2017-08-16 15:45:53.32,1533,-2328,-16531,72,-52,113,744,-811,1555,33
,2897,2017-08-16 15:45:53.33,1596,-2533,-16650,61,-35,113,725,-790,1515,32
,2898,2017-08-16 15:45:53.34,1458,-2576,-16520,59,-40,119,749,-802,1551,26
,2899,2017-08-16 15:45:53.35,1573,-2619,-16318,59,-60,127,723,-782,1505,29
,2900,2017-08-16 15:45:53.36,1510,-2590,-16345,51,-16,128,740,-783,1523,21
,2901,2017-08-16 15:45:53.37,1556,-2636,-16475,42,-4,132,710,-773,1483,31
,2902,2017-08-16 15:45:53.38,1576,-2535,-16603,37,-10,132,746,-801,1547,27
,2903,2017-08-16 15:45:53.39,1549,-2485,-16591,27,-23,130,741,-803,1544,31
,2904,2017-08-16 15:45:53.40,1610,-2559,-16574,16,-30,127,750,-809,1559,29
,2905,2017-08-16 15:45:53.41,1702,-2376,-16676,3,-34,123,646,-726,1372,40
,2906,2017-08-16 15:45:53.42,1454,-2368,-16713,-20,-35,117,655,-714,1369,29
,2907,2017-08-16 15:45:53.43,1633,-2248,-16524,-30,-54,112,706,-767,1473,30
,2908,2017-08-16 15:45:53.44,1511,-2207,-16593,-47,-28,103,784,-842,1626,29
,2909,2017-08-16 15:45:53.45,1578,-2228,-16612,-62,-5,98,789,-858,1647,34
,2910,2017-08-16 15:45:53.46,1356,-2198,-16844,-58,-16,95,792,-858,1650,33
,2911,2017-08-16 15:45:53.47,1491,-2141,-16880,-44,-59,92,767,-840,1607,36
,2912,2017-08-16 15:45:53.48,1512,-2075,-16891,-29,-69,87,776,-838,1614,31
,2913,2017-08-16 15:45:53.49,1429,-2015,-16829,-30,-45,81,767,-824,1591,28
,2914,2017-08-16 15:45:53.50,1537,-1895,-16574,-31,-34,75,790,-831,1621,20
,2915,2017-08-16 15:45:53.51,1431,-1832,-16577,-27,-22,66,783,-833,1616,25
,2916,2017-08-16 15:45:53.52,1694,-1791,-16211,-11,-35,56,798,-847,1645,24
,2917,2017-08-16 15:45:53.53,1661,-1748,-16133,6,-4,42,778,-842,1620,32
,2918,2017-08-16 15:45:53.54,1531,-1996,-16055,25,14,29,780,-846,1626,33
,2919,2017-08-16 15:45:53.55,1658,-2090,-15966,69,3,20,778,-835,1613,28
,2920,2017-08-16 15:45:53.56,1664,-2123,-16150,106,-1,12,782,-836,1618,27
,2921,2017-08-16 15:45:53.57,1555,-2300,-16581,124,26,0,764,-821,1585,28
,2922,2017-08-16 15:45:53.58,1647,-2349,-16721,137,18,-10,777,-830,1607,26
,2923,2017-08-16 15:45:53.59,1412,-2428,-16662,135,12,-17,765,-835,1600,35
,2924,2017-08-16 15:45:53.60,1432,-2516,-16671,124,-9,-15,763,-848,1611,42
,2925,2017-08-16 15:45:53.61,1359,-2470,-16666,112,-37,-15,723,-812,1535,44
,2926,2017-08-16 15:45:53.62,1291,-2495,-16737,85,-28,-15,733,-792,1525,29
,2927,2017-08-16 15:45:53.63,1162,-2509,-16760,56,-31,-14,691,-790,1481,49
,2928,2017-08-16 15:45:53.64,1250,-2638,-16571,50,-62,-12,750,-826,1576,38
,2929,2017-08-16 15:45:53.65,1329,-2426,-16575,55,-65,-13,764,-837,1601,36
,2930,2017-08-16 15:45:53.66,1287,-2522,-16628,45,-43,-23,751,-819,1570,34
,2931,2017-08-16 15:45:53.67,1374,-2618,-16664,48,-44,-28,718,-787,1505,34
,2932,2017-08-16 15:45:53.68,1246,-2517,-16597,59,-20,-33,747,-793,1540,23
,2933,2017-08-16 15:45:53.69,1168,-2681,-16352,70,-29,-32,733,-777,1510,22
,2934,2017-08-16 15:45:53.70,1098,-2744,-16337,89,-43,-28,738,-785,1523,23
,2935,2017-08-16 15:45:53.71,1038,-2596,-16173,117,-85,-24,725,-776,1501,25
,2936,2017-08-16 15:45:53.72,1158,-2479,-16350,121,-95,-22,742,-786,1528,22
,2937,2017-08-16 15:45:53.73,1050,-2549,-16291,111,-76,-23,714,-797,1511,41
,2938,2017-08-16 15:45:53.74,1029,-2614,-16265,109,-63,-25,731,-826,1557,47
,2939,2017-08-16 15:45:53.75,938,-2590,-16328,101,-65,-27,718,-805,1523,43
,2940,2017-08-16 15:45:53.76,877,-2744,-16510,104,-106,-26,748,-799,1547,25
,2941,2017-08-16 15:45:53.77,916,-2675,-16508,109,-134,-29,736,-785,1521,24
,2942,2017-08-16 15:45:53.78,945,-2643,-16595,92,-109,-32,764,-798,1562,17
,2943,2017-08-16 15:45:53.79,941,-2762,-16626,70,-81,-41,739,-786,1525,23
,2944,2017-08-16 15:45:53.80,933,-2710,-16207,67,-91,-44,752,-794,1546,21
,2945,2017-08-16 15:45:53.81,930,-2714,-16128,64,-85,-50,752,-798,1550,23
,2946,2017-08-16 15:45:53.82,992,-2776,-16076,64,-98,-52,778,-812,1590,17
,2947,2017-08-16 15:45:53.83,988,-2724,-16242,68,-94,-56,755,-813,1568,29
,2948,2017-08-16 15:45:53.84,1017,-2677,-16263,56,-63,-64,768,-823,1591,27
,2949,2017-08-16 15:45:53.85,825,-2938,-16802,38,-29,-64,736,-778,1514,21
,2950,2017-08-16 15:45:53.86,838,-2956,-16744,39,-66,-58,762,-764,1526,1
,2951,2017-08-16 15:45:53.87,660,-2860,-16505,42,-102,-51,770,-789,1559,9
,2952,2017-08-16 15:45:53.88,786,-2813,-16324,33,-111,-44,794,-829,1623,17
,2953,2017-08-16 15:45:53.89,756,-2666,-16107,20,-100,-39,764,-810,1574,23
,2954,2017-08-16 15:45:53.90,830,-2730,-16167,9,-60,-36,753,-787,1540,17
,2955,2017-08-16 15:45:53.91,716,-2770,-16053,5,-43,-37,722,-763,1485,20
,2956,2017-08-16 15:45:53.92,804,-2799,-15862,24,-39,-37,752,-789,1541,18
,2957,2017-08-16 15:45:53.93,813,-2842,-15807,48,-21,-38,750,-819,1569,34
,2958,2017-08-16 15:45:53.94,904,-2984,-16025,71,3,-38,761,-845,1606,42
,2959,2017-08-16 15:45:53.95,822,-2959,-16065,102,2,-44,742,-845,1587,51
,2960,2017-08-16 15:45:53.96,877,-2893,-15919,122,-13,-45,772,-833,1605,30
,2961,2017-08-16 15:45:53.97,1012,-2840,-15704,124,17,-54,728,-792,1520,32
,2962,2017-08-16 15:45:53.98,838,-2970,-15852,120,22,-58,732,-769,1501,18
,2963,2017-08-16 15:45:53.99,762,-2905,-16016,116,21,-61,716,-768,1484,26
,2964,2017-08-16 15:45:54.00,909,-2967,-16052,103,-8,-64,729,-787,1516,29
,2965,2017-08-16 15:45:54.01,841,-3029,-15914,92,-15,-63,709,-792,1501,41
,2966,2017-08-16 15:45:54.02,910,-3032,-16023,73,-8,-62,744,-800,1544,28
,2967,2017-08-16 15:45:54.03,832,-3145,-16374,40,30,-61,740,-792,1532,26
,2968,2017-08-16 15:45:54.04,767,-3195,-16580,19,5,-57,753,-796,1549,21
,2969,2017-08-16 15:45:54.05,803,-3114,-16296,15,-57,-48,737,-796,1533,29
,2970,2017-08-16 15:45:54.06,1140,-2933,-16146,1,-58,-41,754,-805,1559,25
,2971,2017-08-16 15:45:54.07,863,-3060,-16135,-33,-19,-42,718,-782,1500,32
,2972,2017-08-16 15:45:54.08,884,-3014,-15943,-49,-19,-40,724,-777,1501,26
,2973,2017-08-16 15:45:54.09,734,-3058,-16160,-50,-14,-36,722,-779,1501,28
,2974,2017-08-16 15:45:54.10,866,-3108,-15936,-42,-39,-32,760,-800,1560,20
,2975,2017-08-16 15:45:54.11,893,-3091,-15923,-14,-69,-27,765,-814,1579,24
,2976,2017-08-16 15:45:54.12,1015,-2932,-16236,-5,-47,-29,766,-821,1587,27
,2977,2017-08-16 15:45:54.13,813,-3126,-16650,-22,0,-34,720,-782,1502,31
,2978,2017-08-16 15:45:54.14,716,-3264,-16528,-10,-47,-28,726,-773,1499,23
,2979,2017-08-16 15:45:54.15,682,-3058,-16389,6,-73,-22,714,-765,1479,25
,2980,2017-08-16 15:45:54.16,800,-2883,-16477,-10,-63,-22,724,-769,1493,22
,2981,2017-08-16 15:45:54.17,680,-2863,-16417,-39,-21,-24,730,-774,1504,22
,2982,2017-08-16 15:45:54.18,766,-2921,-16330,-57,-8,-28,737,-784,1521,23
,2983,2017-08-16 15:45:54.19,678,-2955,-16231,-58,-12,-32,725,-782,1507,28
,2984,2017-08-16 15:45:54.20,908,-2898,-16116,-39,-54,-32,745,-789,1534,22
,2985,2017-08-16 15:45:54.21,1004,-2932,-16577,-29,-31,-37,664,-717,1381,26
,2986,2017-08-16 15:45:54.22,944,-2974,-16932,-31,0,-41,666,-686,1352,10
,2987,2017-08-16 15:45:54.23,890,-3088,-16754,-13,-40,-42,713,-738,1451,12
,2988,2017-08-16 15:45:54.24,978,-2887,-16487,3,-58,-38,752,-801,1553,24
,2989,2017-08-16 15:45:54.25,1077,-2718,-16370,-8,-33,-43,740,-808,1548,34
,2990,2017-08-16 15:45:54.26,1071,-2867,-16369,-21,-27,-44,752,-799,1551,23
,2991,2017-08-16 15:45:54.27,1006,-2957,-16525,-13,-36,-43,736,-773,1509,18
,2992,2017-08-16 15:45:54.28,1047,-2960,-16145,-9,-49,-39,758,-772,1530,7
,2993,2017-08-16 15:45:54.29,1093,-3010,-15989,7,-72,-34,770,-787,1557,8
,2994,2017-08-16 15:45:54.30,1185,-2819,-16120,16,-57,-33,796,-816,1612,10
,2995,2017-08-16 15:45:54.31,1114,-2858,-16505,3,-43,-38,781,-831,1612,25
,2996,2017-08-16 15:45:54.32,1176,-2758,-16628,-6,-56,-44,794,-845,1639,25
,2997,2017-08-16 15:45:54.33,1264,-2826,-16503,-11,-72,-48,802,-848,1650,23
,2998,2017-08-16 15:45:54.34,954,-2688,-16418,-26,-69,-52,818,-858,1676,20
,2999,2017-08-16 15:45:54.35,1023,-2714,-16261,-44,-75,-56,790,-847,1637,28
,3000,2017-08-16 15:45:54.36,931,-2860,-16391,-38,-148,-53,780,-860,1640,40
,3001,2017-08-16 15:45:54.37,980,-2854,-16385,-15,-204,-52,802,-864,1666,31
,3002,2017-08-16 15:45:54.38,978,-2789,-16287,-5,-217,-48,820,-874,1694,27
,3003,2017-08-16 15:45:54.39,871,-2946,-16379,-32,-147,-47,808,-865,1673,28
,3004,2017-08-16 15:45:54.40,729,-3229,-16629,-68,-60,-43,798,-854,1652,28
,3005,2017-08-16 15:45:54.41,284,-3531,-16627,-65,-58,-26,783,-828,1611,22
,3006,2017-08-16 15:45:54.42,284,-3486,-16353,-27,-133,5,790,-832,1622,21
,3007,2017-08-16 15:45:54.43,144,-3320,-16325,-16,-122,31,766,-836,1602,35
,3008,2017-08-16 15:45:54.44,257,-3275,-16102,-15,-124,50,796,-856,1652,30
,3009,2017-08-16 15:45:54.45,84,-3069,-16185,-21,-96,69,797,-842,1639,22
,3010,2017-08-16 15:45:54.46,104,-2989,-15826,-22,-115,81,777,-823,1600,23
,3011,2017-08-16 15:45:54.47,239,-2750,-15543,-12,-148,83,758,-817,1575,29
,3012,2017-08-16 15:45:54.48,352,-2378,-15574,-16,-119,77,785,-826,1611,20
,3013,2017-08-16 15:45:54.49,373,-2277,-16080,-46,-56,55,750,-801,1551,25
,3014,2017-08-16 15:45:54.50,315,-2262,-16191,-60,-54,31,750,-789,1539,19
,3015,2017-08-16 15:45:54.51,372,-2095,-15958,-59,-74,8,776,-806,1582,15
,3016,2017-08-16 15:45:54.52,440,-2006,-15939,-70,-50,-24,810,-831,1641,10
,3017,2017-08-16 15:45:54.53,572,-1953,-15716,-72,-50,-51,809,-849,1658,20
,3018,2017-08-16 15:45:54.54,511,-2085,-15817,-65,-26,-78,822,-864,1686,21
,3019,2017-08-16 15:45:54.55,435,-2180,-15723,-45,-55,-97,792,-849,1641,28
,3020,2017-08-16 15:45:54.56,476,-2333,-15847,-19,-51,-105,785,-831,1616,23
,3021,2017-08-16 15:45:54.57,452,-2485,-15872,0,-28,-112,788,-838,1626,25
,3022,2017-08-16 15:45:54.58,281,-2684,-16172,15,-22,-111,804,-852,1656,24
,3023,2017-08-16 15:45:54.59,293,-2622,-16043,33,-30,-100,774,-834,1608,30
,3024,2017-08-16 15:45:54.60,262,-2766,-16072,35,-28,-90,760,-812,1572,26
,3025,2017-08-16 15:45:54.61,281,-2794,-16111,30,-3,-77,711,-783,1494,36
,3026,2017-08-16 15:45:54.62,275,-2831,-15991,16,19,-65,728,-795,1523,33
,3027,2017-08-16 15:45:54.63,399,-2664,-16149,2,41,-55,759,-816,1575,28
,3028,2017-08-16 15:45:54.64,255,-2673,-15946,-22,74,-47,802,-840,1642,19
,3029,2017-08-16 15:45:54.65,384,-2732,-15846,-27,75,-40,791,-836,1627,22
,3030,2017-08-16 15:45:54.66,430,-2570,-16008,-26,93,-38,766,-818,1584,26
,3031,2017-08-16 15:45:54.67,403,-2520,-16338,-34,92,-41,730,-787,1517,28
,3032,2017-08-16 15:45:54.68,500,-2362,-16426,-44,71,-44,738,-775,1513,18
,3033,2017-08-16 15:45:54.69,720,-2159,-16337,-61,78,-51,778,-808,1586,15
,3034,2017-08-16 15:45:54.70,668,-2043,-16445,-99,114,-62,811,-847,1658,18
,3035,2017-08-16 15:45:54.71,736,-1866,-16205,-127,106,-71,811,-864,1675,26
,3036,2017-08-16 15:45:54.72,726,-1817,-16284,-151,104,-81,807,-863,1670,28
,3037,2017-08-16 15:45:54.73,776,-1935,-16515,-165,86,-89,782,-834,1616,26
,3038,2017-08-16 15:45:54.74,756,-1866,-16849,-172,58,-91,772,-809,1581,18
,3039,2017-08-16 15:45:54.75,839,-1908,-16851,-179,70,-95,742,-796,1538,27
,3040,2017-08-16 15:45:54.76,661,-2069,-16998,-177,62,-94,756,-790,1546,17
,3041,2017-08-16 15:45:54.77,910,-2126,-17021,-162,39,-90,747,-800,1547,26
,3042,2017-08-16 15:45:54.78,881,-2003,-16952,-149,57,-85,790,-809,1599,9
,3043,2017-08-16 15:45:54.79,815,-2079,-16855,-142,63,-80,803,-833,1636,15
,3044,2017-08-16 15:45:54.80,894,-2014,-16682,-118,56,-73,822,-851,1673,14
,3045,2017-08-16 15:45:54.81,971,-1924,-16966,-111,84,-69,821,-863,1684,21
,3046,2017-08-16 15:45:54.82,1018,-1976,-16812,-107,102,-70,817,-870,1687,26
,3047,2017-08-16 15:45:54.83,1005,-1975,-16582,-89,102,-67,806,-883,1689,38
,3048,2017-08-16 15:45:54.84,1123,-2048,-16686,-68,106,-71,804,-878,1682,37
,3049,2017-08-16 15:45:54.85,1172,-2095,-17024,-47,102,-69,798,-866,1664,34
,3050,2017-08-16 15:45:54.86,1281,-2138,-16922,-26,96,-69,817,-856,1673,19
,3051,2017-08-16 15:45:54.87,1278,-2131,-16806,-13,91,-71,821,-865,1686,22
,3052,2017-08-16 15:45:54.88,1309,-2170,-16635,-8,96,-73,825,-870,1695,22
,3053,2017-08-16 15:45:54.89,1380,-2229,-16603,0,93,-72,793,-851,1644,29
,3054,2017-08-16 15:45:54.90,1321,-2280,-16854,5,87,-68,764,-823,1587,29
,3055,2017-08-16 15:45:54.91,1333,-2389,-16741,8,68,-63,735,-816,1551,40
,3056,2017-08-16 15:45:54.92,1395,-2416,-16805,17,53,-56,765,-840,1605,37
,3057,2017-08-16 15:45:54.93,1377,-2421,-17167,18,52,-49,797,-860,1657,31
,3058,2017-08-16 15:45:54.94,1390,-2280,-17368,7,53,-40,813,-861,1674,24
,3059,2017-08-16 15:45:54.95,1399,-2277,-17172,-4,53,-35,766,-833,1599,33
,3060,2017-08-16 15:45:54.96,1399,-2183,-16869,-8,40,-29,752,-807,1559,27
,3061,2017-08-16 15:45:54.97,1420,-2198,-17046,-10,36,-26,744,-791,1535,23
,3062,2017-08-16 15:45:54.98,1406,-2025,-16783,-9,41,-25,785,-794,1579,4
,3063,2017-08-16 15:45:54.99,1359,-2053,-16628,-15,59,-26,799,-820,1619,10
